Export Time, Export Time Seconds, Last Cycle Count
2022-Mar-18-14:17:52,1647631072,37844

IntID,WARNID,Warn Text,Source,Type,Class,Subclass,Annotation,Reboot Count,Reinit Count,Retry Count,Clear Count,Set,Cleared,Elapsed,Response Time,Temperature,E10 Mode,OpMode,Station Mode,Tester Mode,Air P Low,Part Count,Cycle Count,User ID,Handler ID,Site ID
601,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,06:48:24 19-Feb-2022,07:00:05 19-Feb-2022,00:11:41,793,25.0,Unknown,Running,1,1,0,0,22754,NA,MTX-A07,
602,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,07:01:37 19-Feb-2022,07:02:03 19-Feb-2022,00:00:26,1218,25.0,Unknown,Running,1,1,0,0,22754,NA,MTX-A07,
603,13704,WARNING13704-Please open door and Unload Stack 6;7.,SC1_Handler:Tray_Coord,0,0,Other,0,0,0,0,0,07:21:55 19-Feb-2022,07:22:37 19-Feb-2022,00:00:42,42,25.0,Standby,Running,1,1,0,0,22754,NA,MTX-A07,
604,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,08:15:42 19-Feb-2022,08:15:56 19-Feb-2022,00:00:14,2707,25.0,Standby,Running,1,1,0,0,22754,5,MTX-A07,
605,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,09:00:49 19-Feb-2022,09:01:12 19-Feb-2022,00:00:23,1366,25.0,Standby,Running,1,1,0,0,22834,5,MTX-A07,
606,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,09:23:35 19-Feb-2022,09:57:13 19-Feb-2022,00:33:38,2697,130.0,Standby,Running,1,1,0,0,22846,NA,MTX-A07,
607,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,10:08:32 19-Feb-2022,10:09:03 19-Feb-2022,00:00:31,3403,130.0,Standby,Running,1,1,0,0,22846,5,MTX-A07,
608,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,11:05:15 19-Feb-2022,11:05:18 19-Feb-2022,00:00:03,5942,130.0,Standby,Running,1,1,0,0,22934,5,MTX-A07,
609,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,12:44:17 19-Feb-2022,12:44:22 19-Feb-2022,00:00:05,0,130.0,Productive,Running,1,1,0,0,22941,5,MTX-A07,
610,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,13:31:09 19-Feb-2022,13:31:25 19-Feb-2022,00:00:16,631,130.0,Productive,Running,1,1,0,0,23021,5,MTX-A07,
611,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,13:41:40 19-Feb-2022,13:41:44 19-Feb-2022,00:00:04,816,130.0,Productive,Running,1,1,0,0,23023,5,MTX-A07,
612,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,13:55:15 19-Feb-2022,14:40:37 19-Feb-2022,00:45:22,1,-45.0,Productive,Running,1,1,0,0,23024,NA,MTX-A07,
613,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,15:05:21 19-Feb-2022,15:08:35 19-Feb-2022,00:03:14,3568,-45.0,Productive,Running,1,1,0,0,23024,5,MTX-A07,
614,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,16:04:49 19-Feb-2022,16:05:22 19-Feb-2022,00:00:33,3664,-45.0,Productive,Running,1,1,0,0,23104,5,MTX-A07,
615,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,17:05:53 19-Feb-2022,17:14:08 19-Feb-2022,00:08:15,1657,-45.0,Productive,Running,1,1,0,0,23123,5,MTX-A07,
616,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,17:33:30 19-Feb-2022,17:38:24 19-Feb-2022,00:04:54,7985,-45.0,Productive,Running,1,1,0,0,23126,5,MTX-A07,
617,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,19:46:27 19-Feb-2022,19:46:39 19-Feb-2022,00:00:12,8,50.0,Productive,Running,1,1,0,0,23128,NA,MTX-A07,
618,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,16:39:01 20-Feb-2022,16:39:22 20-Feb-2022,00:00:21,42,-45.0,Productive,Running,1,1,0,0,23128,NA,MTX-A07,
619,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,18:12:41 20-Feb-2022,18:16:12 20-Feb-2022,00:03:31,6477,-45.0,Productive,Running,1,1,0,0,23128,5,MTX-A07,
620,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,19:47:53 20-Feb-2022,19:49:34 20-Feb-2022,00:01:41,765,-45.0,Productive,Diagnostic,1,1,0,0,23128,NA,MTX-A07,
621,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,19:47:53 20-Feb-2022,19:49:34 20-Feb-2022,00:01:41,765,-45.0,Productive,Diagnostic,1,1,0,0,23128,NA,MTX-A07,
622,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,19:47:53 20-Feb-2022,19:49:34 20-Feb-2022,00:01:41,765,-45.0,Productive,Diagnostic,1,1,0,0,23128,NA,MTX-A07,
623,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,20:00:37 20-Feb-2022,20:00:42 20-Feb-2022,00:00:05,1,-45.0,Productive,Running,1,1,0,0,23128,5,MTX-A07,
624,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,20:03:34 20-Feb-2022,20:03:37 20-Feb-2022,00:00:03,1287,-45.0,Productive,Running,1,1,0,0,23128,5,MTX-A07,
625,12703,WARNING12703-Contactor Z-Axis unable to Home due to Axis Move Unsafe.,SC1_Handler:Ts_Contactor,0,Assist,Other,0,0,0,3,0,01:53:30 21-Feb-2022,01:55:52 21-Feb-2022,00:02:22,0,-45.0,Engineering,Diag_Recovery,1,1,0,0,23314,5,MTX-A07,
626,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,01:55:31 21-Feb-2022,01:55:48 21-Feb-2022,00:00:17,1169,-45.0,Engineering,Diagnostic,1,1,0,0,23314,NA,MTX-A07,
627,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,01:55:31 21-Feb-2022,01:55:48 21-Feb-2022,00:00:17,1169,-45.0,Engineering,Diagnostic,1,1,0,0,23314,NA,MTX-A07,
628,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,01:55:31 21-Feb-2022,01:55:48 21-Feb-2022,00:00:17,1169,-45.0,Engineering,Diagnostic,1,1,0,0,23314,NA,MTX-A07,
629,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,01:57:53 21-Feb-2022,02:12:10 21-Feb-2022,00:14:17,1027,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
630,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,01:57:53 21-Feb-2022,02:12:10 21-Feb-2022,00:14:17,1027,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
631,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,01:57:53 21-Feb-2022,02:12:10 21-Feb-2022,00:14:17,1027,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
632,4496,WARNING4496-TCore communications problem.,SC1_Handler:KryoProxy,0,0,Reboot,0,1,0,0,0,01:58:05 21-Feb-2022,02:12:10 21-Feb-2022,00:14:05,1015,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
633,4386,WARNING4386-Under/Over Temperature Detected in the Chamber.  LN2 now shutoff. You may have to cycle power to recover.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:58:13 21-Feb-2022,02:12:10 21-Feb-2022,00:13:57,1007,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
634,4339,WARNING4339-Testsite_Humidity  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:58:27 21-Feb-2022,02:12:10 21-Feb-2022,00:13:43,993,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
635,4302,WARNING4302-Left_Input_Shuttle  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:58:29 21-Feb-2022,02:12:10 21-Feb-2022,00:13:41,991,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
636,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Reboot,0,1,0,0,0,01:58:31 21-Feb-2022,02:12:10 21-Feb-2022,00:13:39,989,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
637,4303,WARNING4303-Right_Input_Shuttle  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:58:50 21-Feb-2022,02:12:10 21-Feb-2022,00:13:20,970,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
638,4336,WARNING4336-Contactor  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:58:52 21-Feb-2022,02:12:10 21-Feb-2022,00:13:18,968,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
639,4337,WARNING4337-Left_Desoak_Shuttle  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:59:14 21-Feb-2022,02:12:10 21-Feb-2022,00:12:56,946,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
640,4338,WARNING4338-Right_Desoak_Shuttle  has invalid configuration data.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,01:59:16 21-Feb-2022,02:12:10 21-Feb-2022,00:12:54,944,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
641,4300,WARNING4300-Upper_Chamber  has invalid configuration data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:59:39 21-Feb-2022,02:01:35 21-Feb-2022,00:01:56,921,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
642,4301,WARNING4301-Lower_Chamber  has invalid configuration data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:59:40 21-Feb-2022,02:01:36 21-Feb-2022,00:01:56,920,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
643,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:00:02 21-Feb-2022,02:12:10 21-Feb-2022,00:12:08,898,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
644,4342,WARNING4342-Upper_Chamber_Cold_Gas  has received no response on comm line.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:01:12 21-Feb-2022,02:12:10 21-Feb-2022,00:10:58,828,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
645,4351,WARNING4351-No communication with chamber temp board,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:01:36 21-Feb-2022,02:12:10 21-Feb-2022,00:10:34,804,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
646,4344,WARNING4344-Contactor_Cold_Gas  has received no response on comm line.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:01:55 21-Feb-2022,02:12:10 21-Feb-2022,00:10:15,785,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
647,4341,WARNING4341-Datum_Plate  has received no response on comm line.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:01:56 21-Feb-2022,02:12:10 21-Feb-2022,00:10:14,784,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
648,4346,WARNING4346-Left_Ts_Cold_Gas  has received no response on comm line.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:01:59 21-Feb-2022,02:12:10 21-Feb-2022,00:10:11,781,-45.0,Engineering,Running,1,1,0,0,23314,NA,MTX-A07,
649,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,02:12:40 21-Feb-2022,02:22:15 21-Feb-2022,00:09:35,140,25.0,Productive,Uninit,1,1,0,0,23314,NA,MTX-A07,
650,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,02:13:53 21-Feb-2022,02:45:06 21-Feb-2022,00:31:13,67,25.0,Productive,Uninit,1,1,0,0,23314,NA,MTX-A07,
651,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,02:13:53 21-Feb-2022,02:45:06 21-Feb-2022,00:31:13,67,25.0,Productive,Uninit,1,1,0,0,23314,NA,MTX-A07,
652,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Reboot,0,1,0,0,0,02:13:54 21-Feb-2022,02:45:06 21-Feb-2022,00:31:12,66,25.0,Productive,Uninit,1,1,0,0,23314,NA,MTX-A07,
653,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,02:21:57 21-Feb-2022,02:24:25 21-Feb-2022,00:02:28,0,-45.0,Productive,Uninit,1,1,0,0,23314,NA,MTX-A07,
654,10041,WARNING10041-There is a problem with Soft Start ByPass Contactor.Please verify.,SC1_Handler,0,0,Other,0,0,0,0,0,02:24:26 21-Feb-2022,02:29:59 21-Feb-2022,00:05:33,1409,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
655,4496,WARNING4496-TCore communications problem.,SC1_Handler:KryoProxy,0,0,Reboot,0,1,0,0,0,02:29:57 21-Feb-2022,02:45:06 21-Feb-2022,00:15:09,1078,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
656,4386,WARNING4386-Under/Over Temperature Detected in the Chamber.  LN2 now shutoff. You may have to cycle power to recover.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:30:07 21-Feb-2022,02:45:06 21-Feb-2022,00:14:59,1068,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
657,4339,WARNING4339-Testsite_Humidity  has invalid configuration data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:30:19 21-Feb-2022,02:31:59 21-Feb-2022,00:01:40,1056,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
658,4338,WARNING4338-Right_Desoak_Shuttle  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:30:21 21-Feb-2022,02:31:59 21-Feb-2022,00:01:38,1054,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
659,4340,WARNING4340-Chamber_Cover  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:30:21 21-Feb-2022,02:31:26 21-Feb-2022,00:01:05,1054,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
660,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Reboot,0,1,0,0,0,02:30:21 21-Feb-2022,02:45:06 21-Feb-2022,00:14:45,1054,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
661,4301,WARNING4301-Lower_Chamber  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:30:21 21-Feb-2022,02:31:11 21-Feb-2022,00:00:50,1054,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
662,4300,WARNING4300-Upper_Chamber  has invalid configuration data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:30:23 21-Feb-2022,02:31:11 21-Feb-2022,00:00:48,1052,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
663,4343,WARNING4343-Lower_Chamber_Cold_Gas  has invalid configuration data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:30:34 21-Feb-2022,02:31:26 21-Feb-2022,00:00:52,1041,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
664,4342,WARNING4342-Upper_Chamber_Cold_Gas  has invalid configuration data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:30:37 21-Feb-2022,02:31:44 21-Feb-2022,00:01:07,1038,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
665,4341,WARNING4341-Datum_Plate  has invalid configuration data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:30:38 21-Feb-2022,02:31:44 21-Feb-2022,00:01:06,1037,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
666,4302,WARNING4302-Left_Input_Shuttle  has invalid configuration data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:30:53 21-Feb-2022,02:31:43 21-Feb-2022,00:00:50,1022,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
667,4303,WARNING4303-Right_Input_Shuttle  has invalid configuration data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:30:55 21-Feb-2022,02:31:43 21-Feb-2022,00:00:48,1020,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
668,4336,WARNING4336-Contactor  has invalid configuration data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:30:56 21-Feb-2022,02:31:44 21-Feb-2022,00:00:48,1019,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
669,4337,WARNING4337-Left_Desoak_Shuttle  has invalid configuration data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:30:58 21-Feb-2022,02:31:59 21-Feb-2022,00:01:01,1017,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
670,4344,WARNING4344-Contactor_Cold_Gas  has invalid configuration data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:31:11 21-Feb-2022,02:31:44 21-Feb-2022,00:00:33,1004,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
671,4347,WARNING4347-Right_Ts_Cold_Gas  has received no response on comm line.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,02:31:11 21-Feb-2022,02:31:44 21-Feb-2022,00:00:33,1004,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
672,4351,WARNING4351-No communication with chamber temp board,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:31:11 21-Feb-2022,02:45:06 21-Feb-2022,00:13:55,1004,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
673,4362,WARNING4362-No communication with Cold Gas temp board 1,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:31:26 21-Feb-2022,02:45:06 21-Feb-2022,00:13:40,989,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
674,4352,WARNING4352-No communication with shuttles/contactor temp board,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:31:44 21-Feb-2022,02:45:06 21-Feb-2022,00:13:22,971,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
675,4363,WARNING4363-No communication with Cold Gas temp board 2,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:31:44 21-Feb-2022,02:45:06 21-Feb-2022,00:13:22,971,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
676,4389,WARNING4389-Internal regulated LN2 pressure was reported by the PPC as out of range.  Please verify regulated LN2 pressure displayed on the PPC is within expected operating range.  If PPC pressure display is out of range; or no display is present; check facility LN2 inlet pressure or troubleshoot handler cold gas control subsystem fault as required.,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:31:56 21-Feb-2022,02:45:06 21-Feb-2022,00:13:10,959,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
677,4361,WARNING4361-No communication with Cold Ext temp board,SC1_Handler:TCS,0,0,Reboot,0,1,0,0,0,02:31:59 21-Feb-2022,02:45:06 21-Feb-2022,00:13:07,956,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
678,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,Assist,Other,0,0,0,0,1,02:45:35 21-Feb-2022,02:50:20 21-Feb-2022,00:04:45,140,25.0,Productive,Uninit,1,1,0,0,23314,5,MTX-A07,
679,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:46:48 21-Feb-2022,02:49:30 21-Feb-2022,00:02:42,67,25.0,Productive,Uninit,1,1,0,0,23314,NA,MTX-A07,
680,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:46:48 21-Feb-2022,02:49:30 21-Feb-2022,00:02:42,67,25.0,Productive,Uninit,1,1,0,0,23314,NA,MTX-A07,
681,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:46:49 21-Feb-2022,02:49:30 21-Feb-2022,00:02:41,66,25.0,Productive,Uninit,1,1,0,0,23314,NA,MTX-A07,
682,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,02:50:02 21-Feb-2022,02:53:06 21-Feb-2022,00:03:04,13032,-45.0,Productive,Initializing,1,1,0,0,23314,NA,MTX-A07,
694,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,08:39:58 21-Feb-2022,08:40:07 21-Feb-2022,00:00:09,5928,-45.0,Productive,Running,1,1,0,0,23575,5,MTX-A07,
695,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,10:18:46 21-Feb-2022,10:21:41 21-Feb-2022,00:02:55,1893,-45.0,Productive,Running,1,1,0,0,23774,5,MTX-A07,
696,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,10:50:19 21-Feb-2022,10:50:34 21-Feb-2022,00:00:15,27883,-45.0,Productive,Running,1,1,0,0,23857,NA,MTX-A07,
697,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,14:38:31 21-Feb-2022,14:38:40 21-Feb-2022,00:00:09,14191,-45.0,Productive,Running,1,1,0,0,24225,NA,MTX-A07,
698,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,18:35:02 21-Feb-2022,18:41:37 21-Feb-2022,00:06:35,2909,25.0,Productive,Running,1,1,0,0,24225,NA,MTX-A07,
699,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,19:23:31 21-Feb-2022,19:26:12 21-Feb-2022,00:02:41,10550,25.0,Productive,Running,1,1,0,0,24225,5,MTX-A07,
700,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,22:19:21 21-Feb-2022,22:20:08 21-Feb-2022,00:00:47,1594,25.0,Productive,Running,1,1,0,0,24601,NA,MTX-A07,
701,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,22:19:21 21-Feb-2022,22:20:08 21-Feb-2022,00:00:47,1594,25.0,Productive,Running,1,1,0,0,24601,NA,MTX-A07,
702,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,22:19:21 21-Feb-2022,22:20:08 21-Feb-2022,00:00:47,1594,25.0,Productive,Running,1,1,0,0,24601,NA,MTX-A07,
703,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,22:45:55 21-Feb-2022,22:46:07 21-Feb-2022,00:00:12,1684,25.0,Productive,Running,1,1,0,0,24769,NA,MTX-A07,
704,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,22:45:55 21-Feb-2022,22:46:07 21-Feb-2022,00:00:12,1684,25.0,Productive,Running,1,1,0,0,24769,NA,MTX-A07,
705,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,22:45:56 21-Feb-2022,22:46:07 21-Feb-2022,00:00:11,1683,25.0,Productive,Running,1,1,0,0,24769,NA,MTX-A07,
706,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,23:13:58 21-Feb-2022,23:15:49 21-Feb-2022,00:01:51,8956,25.0,Productive,Running,1,1,0,0,24769,5,MTX-A07,
707,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,01:07:46 22-Feb-2022,01:43:22 22-Feb-2022,00:35:36,2128,25.0,Unknown,Running,1,1,0,0,25213,5,MTX-A07,
